  0.212610E+00  0.760491E+06  0.756840E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.759917E+06
  0.218235E+00  0.728061E+06  0.724269E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.727464E+06
  0.223859E+00  0.696634E+06  0.692692E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.696014E+06
  0.229484E+00  0.667631E+06  0.663602E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.666997E+06
  0.235109E+00  0.642008E+06  0.638003E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.641378E+06
  0.240733E+00  0.620041E+06  0.616178E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.619434E+06
  0.246358E+00  0.601339E+06  0.597708E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.600768E+06
  0.251983E+00  0.585056E+06  0.581704E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.584529E+06
  0.257607E+00  0.570126E+06  0.567048E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.569642E+06
  0.263232E+00  0.555492E+06  0.552642E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.555044E+06
  0.268857E+00  0.540405E+06  0.537707E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.539980E+06
  0.274481E+00  0.524624E+06  0.522004E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.524212E+06
  0.280106E+00  0.508360E+06  0.505754E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.507950E+06
  0.285731E+00  0.492035E+06  0.489409E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.491622E+06
  0.291356E+00  0.476140E+06  0.473490E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.475723E+06
  0.296980E+00  0.461169E+06  0.458516E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.460752E+06
  0.302605E+00  0.447499E+06  0.444879E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.447087E+06
  0.308230E+00  0.435246E+06  0.432697E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.434845E+06
  0.313854E+00  0.424249E+06  0.421803E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.423865E+06
  0.319479E+00  0.414195E+06  0.411868E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.413829E+06
  0.325104E+00  0.404735E+06  0.402526E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.404388E+06
  0.330728E+00  0.395538E+06  0.393430E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.395206E+06
  0.336353E+00  0.386337E+06  0.384307E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.386018E+06
  0.341978E+00  0.377011E+06  0.375031E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.376699E+06
  0.347602E+00  0.367598E+06  0.365648E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.367292E+06
  0.353227E+00  0.358250E+06  0.356315E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.357946E+06
  0.358852E+00  0.349143E+06  0.347220E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.348841E+06
  0.364476E+00  0.340435E+06  0.338529E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.340135E+06
  0.370101E+00  0.332242E+06  0.330365E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.331947E+06
  0.375726E+00  0.324613E+06  0.322777E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.324324E+06
  0.381351E+00  0.317510E+06  0.315725E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.317230E+06
  0.386975E+00  0.310834E+06  0.309106E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.310563E+06
  0.392600E+00  0.304465E+06  0.302794E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.304203E+06
  0.398225E+00  0.298292E+06  0.296673E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.298038E+06
  0.403849E+00  0.292222E+06  0.290647E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.291974E+06
  0.409474E+00  0.286195E+06  0.284655E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.285953E+06
  0.415099E+00  0.280210E+06  0.278697E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.279972E+06
  0.420723E+00  0.274311E+06  0.272820E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.274077E+06
  0.426348E+00  0.268558E+06  0.267086E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.268326E+06
  0.431973E+00  0.262994E+06  0.261542E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.262766E+06
  0.437597E+00  0.257653E+06  0.256223E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.257428E+06
  0.443222E+00  0.252558E+06  0.251154E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.252337E+06
  0.448847E+00  0.247712E+06  0.246337E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.247496E+06
  0.454472E+00  0.243081E+06  0.241738E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.242870E+06
  0.460096E+00  0.238618E+06  0.237306E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.238411E+06
  0.465721E+00  0.234283E+06  0.233002E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.234082E+06
  0.471346E+00  0.230053E+06  0.228800E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.229856E+06
  0.476970E+00  0.225905E+06  0.224676E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.225712E+06
  0.482595E+00  0.221822E+06  0.220614E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.221632E+06
  0.488220E+00  0.217809E+06  0.216620E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.217622E+06
  0.493844E+00  0.213887E+06  0.212716E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.213703E+06
  0.499469E+00  0.210076E+06  0.208922E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.209895E+06
  0.505094E+00  0.206383E+06  0.205246E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.206204E+06
  0.510718E+00  0.202808E+06  0.201690E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.202632E+06
  0.516343E+00  0.199356E+06  0.198258E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.199184E+06
  0.521968E+00  0.196024E+06  0.194945E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.195854E+06
  0.527592E+00  0.192796E+06  0.191737E+06  0.000000E+00  0.000000E+00  0.000000E+00  0.192629E+06
