   252    0.52422E+04    0.25442E+01    0.68469E+02
   253    0.52250E+04    0.26285E+01    0.69927E+02
   254    0.52073E+04    0.27149E+01    0.71374E+02
   255    0.51890E+04    0.28032E+01    0.72810E+02
   256    0.51704E+04    0.28938E+01    0.74235E+02
   257    0.51513E+04    0.29861E+01    0.75641E+02
   258    0.51317E+04    0.30806E+01    0.77042E+02
   259    0.51118E+04    0.31772E+01    0.78421E+02
   260    0.50914E+04    0.32757E+01    0.79794E+02
   261    0.50706E+04    0.33762E+01    0.81139E+02
   262    0.50492E+04    0.34790E+01    0.82478E+02
   263    0.50277E+04    0.35836E+01    0.83804E+02
   264    0.50057E+04    0.36903E+01    0.85109E+02
   265    0.49831E+04    0.37990E+01    0.86386E+02
   266    0.49602E+04    0.39099E+01    0.87657E+02
   267    0.49369E+04    0.40226E+01    0.88900E+02
   268    0.49131E+04    0.41376E+01    0.90130E+02
   269    0.48889E+04    0.42544E+01    0.91340E+02
   270    0.48645E+04    0.43732E+01    0.92529E+02
   271    0.48396E+04    0.44940E+01    0.93698E+02
   272    0.48145E+04    0.46170E+01    0.94839E+02
   273    0.47890E+04    0.47416E+01    0.95967E+02
   274    0.47631E+04    0.48684E+01    0.97060E+02
   275    0.47369E+04    0.49970E+01    0.98140E+02
   276    0.47105E+04    0.51275E+01    0.99186E+02
   277    0.46836E+04    0.52599E+01    0.10022E+03
   278    0.46566E+04    0.53942E+01    0.10122E+03
   279    0.46292E+04    0.55303E+01    0.10219E+03
   280    0.46015E+04    0.56683E+01    0.10314E+03
   281    0.45737E+04    0.58081E+01    0.10407E+03
   282    0.45454E+04    0.59495E+01    0.10496E+03
   283    0.45170E+04    0.60927E+01    0.10583E+03
   284    0.44883E+04    0.62377E+01    0.10667E+03
   285    0.44594E+04    0.63844E+01    0.10749E+03
   286    0.44303E+04    0.65327E+01    0.10827E+03
   287    0.44008E+04    0.66827E+01    0.10903E+03
   288    0.43713E+04    0.68342E+01    0.10975E+03
   289    0.43415E+04    0.69873E+01    0.11045E+03
   290    0.43115E+04    0.71418E+01    0.11112E+03
